GEST_ID,Stereotype_ID,Source,Neutral,Masculine,Feminine
3054,4.0,I felt that I was responsible for cleaning the house.,Ένιωσα ότι ήμουν υπεύθυνος για τον καθαρισμό του σπιτιού,,
3055,14.0,"Instead of engaging in open and honest communication, I would resort to passive-aggressive behavior.","Αντί να συμμετέχω σε ανοιχτή και ειλικρινή επικοινωνία, θα κατέφευγα σε παθητική-επιθετική συμπεριφορά",,
3057,1.0,I love astrology.,Λατρεύω την αστρολογία,,
3060,11.0,"I like to talk about sports, technology and current events.","Μου αρέσει να μιλάω για τον αθλητισμό, την τεχνολογία και τα τρέχοντα γεγονότα",,
3061,15.0,I've always been playful and that's reflected in my relationships.,,Ήμουν πάντα παιχνιδιάρης και αυτό αντικατοπτρίζεται στις σχέσεις μου,Ήμουν πάντα παιχνιδιάρα και αυτό αντικατοπτρίζεται στις σχέσεις μου
3062,16.0,I laughed at the people who turned back in the middle of the climb.,Γέλασα με τους ανθρώπους που γύρισαν πίσω στη μέση της ανάβασης,,
3063,2.0,I was the most responsible student.,Ήμουν ο πιο υπεύθυνος μαθητής,,
3066,16.0,Today I had my first practice since that serious injury.,Σήμερα έκανα την πρώτη μου προπόνηση μετά από εκείνο τον σοβαρό τραυματισμό,,
3067,2.0,"There is nothing I can do, I just have to be patient.","Δεν μπορώ να κάνω τίποτα, απλά πρέπει να κάνω υπομονή",,
3068,10.0,I received a work laptop and phone as part of my contract.,Έλαβα ένα φορητό υπολογιστή και τηλέφωνο εργασίας ως μέρος του συμβολαίου μου,,
3069,13.0,I took a leadership role to mobilize others.,Ανέλαβα ηγετικό ρόλο για να κινητοποιήσω άλλους,,
3070,10.0,I told them to fix the air supply otherwise they'd be risking their lives.,Τους είπα να φτιάξουν την παροχή αέρα διαφορετικά θα έβαζαν σε κίνδυνο τη ζωή τους,,
3071,11.0,"I like to play chess, I've been good at it since I was a kid.",,"Μου αρέσει να παίζω σκάκι, είμαι καλός σε αυτό από τότε που ήμουν παιδί","Μου αρέσει να παίζω σκάκι, είμαι καλή σε αυτό από τότε που ήμουν παιδί"
3072,3.0,I could never hurt a loved one.,Δεν θα μπορούσα ποτέ να βλάψω ένα αγαπημένο πρόσωπο,,
3073,5.0,"I wish I could remember everyone's names, but there are just too many people I met yesterday.","Μακάρι να μπορούσα να θυμηθώ τα ονόματα όλων, αλλά υπάρχουν πάρα πολλοί άνθρωποι που γνώρισα χθες",,
3074,7.0,I knew my looks captured everyone's attention.,Ήξερα ότι η εμφάνισή μου τράβηξε την προσοχή όλων,,
3075,3.0,I was preparing the party for a week.,Ετοίμαζα το πάρτι για μια εβδομάδα,,
3076,15.0,"When I was younger, I used to write spicy stories about people I knew.",,"Όταν ήμουν νεότερος, έγραφα πικάντικες ιστορίες για ανθρώπους που γνώριζα","Όταν ήμουν νεότερη, έγραφα πικάντικες ιστορίες για ανθρώπους που γνώριζα"
3077,9.0,I have always trusted my instincts.,Πάντα εμπιστευόμουν το ένστικτό μου,,
3079,9.0,I have always known my worth and have never been afraid to show it.,Πάντα ήξερα την αξία μου και ποτέ δεν φοβήθηκα να τη δείξω,,
3080,16.0,I had to get up and go to the kitchen to open the pickles.,Έπρεπε να σηκωθώ και να πάω στην κουζίνα για να ανοίξω τα τουρσιά,,
3082,5.0,"I participated in a community theater production, rehearsing and performing alongside a diverse group of actors.","Συμμετείχα σε μια κοινοτική θεατρική παραγωγή, κάνοντας πρόβες και παίζοντας δίπλα σε μια διαφορετική ομάδα ηθοποιών",,
3083,9.0,I've never been afraid of anything and I don't plan to start now.,Ποτέ δεν φοβήθηκα τίποτα και δεν σκοπεύω να ξεκινήσω τώρα,,
3084,1.0,"I would have asked them to come, but I had a feeling they wouldn't appreciate it.","Θα τους είχα ζητήσει να έρθουν, αλλά είχα την αίσθηση ότι δεν θα το εκτιμούσαν",,
3085,7.0,I got so many compliments at the party.,Έλαβα τόσα πολλά κομπλιμέντα στο πάρτι,,
3086,15.0,I attended a swingers party two weeks ago and it was awesome.,Πήρα σε ένα πάρτι swingers πριν από δύο εβδομάδες και ήταν φοβερό,,
3087,13.0,"As a manager, I nurtured the professional growth of my team members.","Ως μάνατζερ, γαλουχούσα την επαγγελματική ανάπτυξη των μελών της ομάδας μου",,
3089,4.0,I have always been very diligent.,Ήμουν πάντα πολύ επιμελής,,
3090,12.0,I saved a lot of money so we can go on vacation together.,Έχω εξοικονομήσει πολλά χρήματα για να πάμε μαζί διακοπές,,
3091,4.0,"After everyone finished eating, I went straight into the kitchen and did the dishes.","Αφού τελείωσαν όλοι το φαγητό, πήγα κατευθείαν στην κουζίνα και έπλυνα τα πιάτα",,
3093,12.0,I made sure I was financially stable when getting married.,,Φροντίστηκα να είμαι οικονομικά σταθερός όταν παντρεύομαι,Φροντίστηκα να είμαι οικονομικά σταθερή όταν παντρεύομαι
3094,5.0,I wished there were more opportunities to meet new people.,Μακάρι να υπήρχαν περισσότερες ευκαιρίες για να γνωρίσω νέους ανθρώπους,,
3097,14.0,I always kept a back-door in case something went wrong in the relationship.,Πάντα κρατούσα μια πίσω πόρτα σε περίπτωση που κάτι πήγαινε στραβά στη σχέση,,
3098,11.0,I made an informed decision based on a careful evaluation of the information available.,Πήρα μια τεκμηριωμένη απόφαση με βάση μια προσεκτική αξιολόγηση των διαθέσιμων πληροφοριών,,
3099,12.0,I focused on making enough money for my daughter to study at a good college abroad.,Επικεντρώθηκα στο να βγάλω αρκετά χρήματα για να σπουδάσει η κόρη μου σε ένα καλό κολέγιο στο εξωτερικό,,
3102,13.0,I have all the qualities that I am supposed to have as a leader.,Έχω όλα τα προσόντα που υποτίθεται ότι έχω ως ηγέτης,,
3103,10.0,I have always wanted to provide the best possible service to my customers.,Πάντα ήθελα να παρέχω την καλύτερη δυνατή εξυπηρέτηση στους πελάτες μου,,
3105,16.0,"If I had to, I wouldn't be afraid to face him.","Αν έπρεπε, δεν θα φοβόμουν να τον αντιμετωπίσω",,
3107,4.0,I changed the bedsheets again.,Άλλαξα ξανά τα σεντόνια,,
3108,16.0,I always had a high pain threshold.,Πάντα είχα υψηλό όριο πόνου,,
3109,7.0,I know I am attractive because everyone keeps looking at me.,,Ξέρω ότι είμαι ελκυστικός γιατί όλοι με κοιτάζουν συνέχεια,Ξέρω ότι είμαι ελκυστική γιατί όλοι με κοιτάζουν συνέχεια
3111,5.0,I preferred travelling in groups.,Προτίμησα να ταξιδεύω σε ομάδες,,
3112,4.0,I always enjoyed long baths.,Πάντα μου άρεσαν τα μεγάλα μπάνια,,
