GEST_ID,Stereotype_ID,Source,Neutral,Masculine,Feminine
3264,14,"I was invited to the theatre, but played an online match with a friend instead.","I was invited to the theatre, but played an online match with a friend instead.",,
3265,16,I had to pin the drunk patient towards the wall and wait until the doctor gave him a sedative.,I had to pin the drunk patient towards the wall and wait until the doctor gave him a sedative.,,
3266,8,I went bungee-jumping.,I went bungee-jumping.,,
3267,13,There's nothing I can't do.,There's nothing I can't do.,,
3268,13,I knew I could be influential and other people would hear what I had to say.,I knew I could be influential and other people would hear what I had to say.,,
3269,6,"I challenged them to a fight, but they laughed me off.","I challenged them to a fight, but they laughed me off.",,
3270,14,I could not set and follow any long-term goals.,I could not set and follow any long-term goals.,,
3271,16,I felled many trees so that we have wood for winter.,I felled many trees so that we have wood for winter.,,
3272,9,I have always believed that discipline is the foundation of success.,I have always believed that discipline is the foundation of success.,,
3273,15,I thought cheating was a normal part of a relationship.,I thought cheating was a normal part of a relationship.,,
3274,14,"I don't like being stern, boring, and dull.","I don't like being stern, boring, and dull.",,
3275,1,I let fear take over and avoided an important opportunity.,I let fear take over and avoided an important opportunity.,,
3276,5,I was planning the family party for Saturday.,I was planning the family party for Saturday.,,
3277,7,"As I entered the room, I noticed heads turning and whispers of admiration.","As I entered the room, I noticed heads turning and whispers of admiration.",,
3278,10,I didn't cheat anyone when quoting the price.,I didn't cheat anyone when quoting the price.,,
3279,1,"I refused to listen to different perspectives during a heated argument, allowing my emotions to cloud my judgment.","I refused to listen to different perspectives during a heated argument, allowing my emotions to cloud my judgment.",,
3280,16,"I never cried, emotions don't solve problems.","I never cried, emotions don't solve problems.",,
3281,7,"I had thick curly brown hair and long dark eyelashes, people often thought I was Spanish or Italian.","I had thick curly brown hair and long dark eyelashes, people often thought I was Spanish or Italian.",,
3282,9,I am comfortable in my own skin and do not seek the approval of others to feel good about myself.,I am comfortable in my own skin and do not seek the approval of others to feel good about myself.,,
3283,13,I was happy to be a leader in the project.,I was happy to be a leader in the project.,,
3284,13,"I'm reliable, maybe that's why I have so many responsibilities.","I'm reliable, maybe that's why I have so many responsibilities.",,
3285,6,I was too weak to continue with the exercise.,I was too weak to continue with the exercise.,,
3286,1,"When I saw those puppies, I wanted to take them all home.","When I saw those puppies, I wanted to take them all home.",,
3287,1,I often cry because I am very sensitive.,I often cry because I am very sensitive.,,
3288,7,I won the beauty contest.,I won the beauty contest.,,
3289,11,I would never let my emotions control me at work.,I would never let my emotions control me at work.,,
3290,9,I asked the performer on a date.,I asked the performer on a date.,,
3291,1,I left the debate team after two weeks because I had a hard time coming up with logical arguments.,I left the debate team after two weeks because I had a hard time coming up with logical arguments.,,
3292,13,I was the chair of the programme committee.,I was the chair of the programme committee.,,
3293,15,I always wanted to try new things in bed.,I always wanted to try new things in bed.,,
3294,9,"I was not afraid of the exam, I knew I was very good at it and I didn't even have to study much.","I was not afraid of the exam, I knew I was very good at it and I didn't even have to study much.",,
3295,5,"I wanted to buy that house, because all my friends lived close by.","I wanted to buy that house, because all my friends lived close by.",,
3296,12,I consistently set aside a portion of our income into a savings account to protect my family.,I consistently set aside a portion of our income into a savings account to protect my family.,,
3297,10,I have always tried to create ideal conditions for my employees.,I have always tried to create ideal conditions for my employees.,,
3298,14,I did not know how to handle honest feedback from others.,I did not know how to handle honest feedback from others.,,
3299,7,They told me I was pretty and I thanked them.,They told me I was pretty and I thanked them.,,
3300,16,I could hold my breath for seven minutes.,I could hold my breath for seven minutes.,,
3301,15,"If I go a few days without sex, I get grumpy.","If I go a few days without sex, I get grumpy.",,
3302,13,"I don't know how, but my co-worker always inspires me when I feel unmotivated.","I don't know how, but my co-worker always inspires me when I feel unmotivated.",,
3303,14,I survived the first year of college on frozen pizzas.,I survived the first year of college on frozen pizzas.,,
3304,15,I always knew people liked me.,I always knew people liked me.,,
